Doctor Name,City,Specialization,Doctor Qualification,Experience(Years),Total_Reviews,Patient Satisfaction Rate(%age),Avg Time to Patients(mins),Wait Time(mins),Hospital Address,Doctors Link,Fee(PKR)
Asst. Prof. Dr. Muhammad Tariq Hasni,QUETTA,Orthopedic Surgeon,"MBBS, FCPS , Fellowship In Joint Replacement Surgery (Khi) Fellowship In AO Trauma (Germany) Fellowship in Joint Replacement (Taiwan)",0.2692307692307693,0.009131532931804935,0.9999999999999999,0.2765957446808511,0.1,"Sultan Tareen Health Care &amp; Transplant Institute, Zarghun Road, Quetta",https://www.marham.pk/doctors/quetta/orthopedic-surgeon/asst-prof-dr-muhammad-tariq-hasni#reviews-scroll,0.12000000000000001
Asst. Prof. Dr. Mohammad Aslam Mengal,QUETTA,"Orthopedic Surgeon, Orthopedic Surgeon, Pediatric Orthopedic Surgeon","MBBS, FCPS(orthopedic Surgery) ,Post Fellowship In pediatric orthopedic surgery",0.19230769230769235,0.003497182824946571,0.9999999999999999,0.21276595744680854,0.07777777777777778,"Tariq Hospital, Saryab Road, Quetta",https://www.marham.pk/doctors/quetta/orthopedic-surgeon/asst-prof-dr-mohammad-aslam-mengal#reviews-scroll,0.1
Dr. Shams Ullah,QUETTA,Orthopedic Surgeon,"MBBS, FCPS",0.07692307692307693,0.0005828638041577618,0.9999999999999999,0.21276595744680854,0.06666666666666667,"Doctors medical camplex, Power House, Chaman",https://www.marham.pk/doctors/quetta/orthopedic-surgeon/dr-shams-ullah#reviews-scroll,0.1
Prof. Dr. Eid Muhammad Mandokhail,QUETTA,"Orthopedic Surgeon, Pain Specialist","MBBS, FCPS(Ortho)",0.3076923076923077,0.02409170390518749,0.9701492537313433,0.2765957446808511,0.11111111111111112,"Sangeen Khan Hospital, Killi Shaboo, Quetta",https://www.marham.pk/doctors/quetta/orthopedic-surgeon/prof-dr-eid-muhammad-mandokhail#reviews-scroll,0.2
Asst. Prof. Dr. K B Umrani,QUETTA,"Orthopedic Surgeon, Orthopedic Surgeon","MBBS, MS (Orthopedic Surgery)",0.3653846153846154,0.009520108801243444,0.9999999999999999,0.25531914893617025,0.12222222222222223,"Nusrat Riaz Hospital, Satellite Town, Quetta",https://www.marham.pk/doctors/quetta/orthopedic-surgeon/asst-prof-dr-k-b-umrani#reviews-scroll,0.1
Asst. Prof. Dr. Muhammad Humayun Hameed,QUETTA,"Orthopedic Surgeon, Pain Specialist","MBBS , MCPS, FCPS (Agha Khan Hospital), Fellowship In Ilizarove (Italy), Fellowship In Joint Replacement Surgery (Pak)",0.19230769230769235,0.07013794443365068,0.9850746268656717,0.2765957446808511,0.12222222222222223,"Mid Town Hospital, purana pashin adda, Quetta",https://www.marham.pk/doctors/quetta/orthopedic-surgeon/asst-prof-dr-muhammad-humayun-hameed#reviews-scroll,0.2
Asst. Prof. Dr. Jamil Ahmed Zehri,QUETTA,"Orthopedic Surgeon, Pediatric Orthopedic Surgeon, Spinal Surgeon","MBBS, FCPS,(Orthopedic Surgery, Ghurki)",0.09615384615384616,0.0392461628132893,0.9999999999999999,0.25531914893617025,0.15555555555555556,"Heart And General Hospital, Model Town, Quetta",https://www.marham.pk/doctors/quetta/orthopedic-surgeon/asst-prof-dr-jamil-ahmed-zehri#reviews-scroll,0.1
Dr. Rizwan Riaz,QUETTA,Pediatrician,"MBBS, MCPS, DCH",0.25000000000000006,0.03380610064115019,0.9701492537313433,0.25531914893617025,0.08888888888888889,"Al Noor Clinic, Toghi Road, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/dr-rizwan-riaz#reviews-scroll,0.07
Dr. Muhammad Hussain,QUETTA,"Pediatrician, Neonatologist","MBBS, MCPS, FCPS",0.17307692307692307,0.07110938410724695,0.9999999999999999,0.25531914893617025,0.11111111111111112,"Doctors Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/dr-muhammad-hussain#reviews-scroll,0.1
Dr. Mohammad Yousaf Kakar,QUETTA,Pediatrician,"MBBS, MCPS (Pediatrics), FCPS (Pediatrics)",0.07692307692307693,0.0011657276083155237,0.9999999999999999,0.14893617021276595,0.18888888888888888,"City International Hospital, Zarghon Road, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/dr-mohammad-yousaf-kakar#reviews-scroll,0.08
Assoc. Prof. Dr. Muhammad Tahir Zehri,QUETTA,"Pediatrician, Neonatologist",MBBS MCPS FCPS(peeds),0.17307692307692307,0.02370312803574898,0.9999999999999999,0.25531914893617025,0.1,"Heart And General Hospital, Model Town, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/assoc-prof-dr-muhammad-tahir-zehri#reviews-scroll,0.08
Asst. Prof. Dr. Shamsuddin Kakar,QUETTA,Pediatrician,"MD, FCPS (Pediatrics), MCPS (Pediatrics)",0.17307692307692307,0.01282300369147076,0.9850746268656717,0.23404255319148937,0.1,"Akram Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/asst-prof-dr-shamsuddin-kakar#reviews-scroll,0.05
Dr. Ghulam Jelani,QUETTA,Pediatrician,"MBBS, FCPS (Pediatrics)",0.21153846153846156,0.0060229259762968725,0.9104477611940299,0.19148936170212766,0.08888888888888889,No Address Available,https://www.marham.pk/online-consultation/pediatrician/quetta/dr-ghulam-jelani-30528#reviews-scroll,0.1
Dr. Sharaf Ud Din Achakzai,QUETTA,Pediatrician,"MBBS, DCH, MCPS* (Pediatrics), MPH, PGPN",0.17307692307692307,0.0021371672819117935,0.9999999999999999,0.2765957446808511,0.06666666666666667,"Al Sudais Medical Store Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/dr-sharaf-ud-din-achakzai#reviews-scroll,0.02
Dr. Paras Shahzad,QUETTA,Pediatrician,"MBBS, MCPS, Advance Diploma In Pediatric Emergency(DOW)",0.07692307692307693,0.006800077715173888,0.9552238805970149,0.23404255319148937,0.13333333333333333,"Nagi Children Hospital, Patel Bagh, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/dr-paras-shahzad#reviews-scroll,0.08
Dr. Muhammad Ameer,QUETTA,Pediatrician,"MBBS, MPH, MCPS (Peads)",0.1153846153846154,0.00019428793471925395,0.9999999999999999,0.14893617021276595,0.0,"Farhah Medical Centre, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/dr-muhammad-ameer#reviews-scroll,0.030000000000000002
Dr. Shaukat Ali,QUETTA,Pediatrician,"MBBS , DCP , DCH , MPH",0.3269230769230769,0.007965805323489412,0.9999999999999999,0.3617021276595745,0.3111111111111111,"Health Care and Medical Center, Pir Muhammad Colony, Quetta",https://www.marham.pk/doctors/quetta/pediatrician/dr-shaukat-ali#reviews-scroll,0.05
Dr. Hashmat Ullah,QUETTA,Pediatrician,"MD, DCH",0.19230769230769235,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,No Address Available,No Link Available,0.1
Dr. Ameer Ali,QUETTA,Pediatrician,"MBBS, DCH",0.15384615384615385,0.004468622498542841,0.8805970149253731,0.3617021276595745,0.11111111111111112,No Address Available,https://www.marham.pk/online-consultation/pediatrician/quetta/dr-ameer-ali-18515#reviews-scroll,0.1
Assoc. Prof. Dr. Suresh Kumar,QUETTA,"Endocrinologist, General Physician, Internal Medicine Specialist","MBBS, MCPS, FCPS (Medicine), FCPS (Endocrinology)",0.2692307692307693,0.2935690693607927,0.9850746268656717,0.23404255319148937,0.12222222222222223,"Gillani Hopsital, Satellite Town, Quetta",https://www.marham.pk/doctors/quetta/endocrinologist/assoc-prof-dr-suresh-kumar#reviews-scroll,0.2
Prof. Dr. Muhammad Nadir Khan,QUETTA,"General Physician, Psychiatrist, Internal Medicine Specialist, Rheumatologist, Diabetologist","MB MRCP(UK), FRCP(London), FRCP(Glas), FRCP(Edin), FACP(USA)",0.5769230769230769,0.013017291626190015,0.9402985074626865,0.3404255319148936,0.08888888888888889,"Saleem Medical Complex Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/general-physician/prof-dr-muhammad-nadir-khan#reviews-scroll,0.25
Dr. Muhammad Muddasser Khan Panezai,QUETTA,"Rheumatologist, General Physician, Pain Specialist","MBBS (Gold Medalist), FCPS(Medicine), MRCP (Medicine), MRCP (Rheumatology), FCPS (Rheumatology), FACR (USA), Executive Member Of APLR",0.13461538461538464,0.013211579560909268,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Heart And General Hospital, Model Town, Quetta",https://www.marham.pk/doctors/quetta/rheumatologist/dr-muhammad-muddasser-khan-panezai#reviews-scroll,0.25
Dr. Abdul Aziz,QUETTA,"Endocrinologist, General Physician, Diabetologist","MBBS(Gold Medalist), FCPS(Medicine), FCPS(Diabetes And Endocrinology), FACP(USA)",0.07692307692307693,0.0019428793471925395,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Yaseen Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/endocrinologist/dr-abdul-aziz#reviews-scroll,0.15
Dr. Sandeep Kumar,QUETTA,"General Physician, Internal Medicine Specialist, Allergy Specialist, Diabetologist","MBBS, FCPS (Medicine), Diploma In Diabetes (Boston University USA)",0.09615384615384616,0.015154458908101808,0.9850746268656717,0.2765957446808511,0.11111111111111112,"Al Shafa Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/general-physician/dr-sandeep-kumar#reviews-scroll,0.1
Asst. Prof. Dr. Sirajuddin Barech,QUETTA,"General Physician, Internal Medicine Specialist, Infectious Diseases","MBBS, FCPS (Medicine), MRCP, B.Sc. (PU)",0.13461538461538464,0.05517777346026812,0.9701492537313433,0.25531914893617025,0.14444444444444446,"Dr Ziauddin Hospital Outreach Medical Center, Patel Road, Quetta",https://www.marham.pk/doctors/quetta/general-physician/asst-prof-dr-sirajuddin-barech#reviews-scroll,0.1
Dr. Habib Ullah Mengal,QUETTA,"General Physician, Internal Medicine Specialist, Infectious Diseases, Pain Specialist, Diabetologist","MBBS, FCPS (General Medicine), MACP (USA)",0.13461538461538464,0.02409170390518749,0.9999999999999999,0.25531914893617025,0.1,"Sajid Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/general-physician/dr-habib-ullah-mengal#reviews-scroll,0.1
Asst. Prof. Dr. Muhammad Arif Khan,QUETTA,"Internal Medicine Specialist, General Physician, Infectious Diseases","MBBS, FCPS (Medicine)",0.21153846153846156,0.00932582086652419,0.9701492537313433,0.23404255319148937,0.12222222222222223,"National Hospital, Near Quetta Laboratory Prince Road, Quetta",https://www.marham.pk/doctors/quetta/internal-medicine/asst-prof-dr-muhammad-arif-khan#reviews-scroll,0.1
Asst. Prof. Dr. Tahir Khan,QUETTA,"Pulmonologist / Lung Specialist, General Physician, Allergy Specialist","MBBS, FCPS",0.17307692307692307,0.03594326792306198,0.9701492537313433,0.23404255319148937,0.12222222222222223,"Yaseen Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/pulmonologist/asst-prof-dr-tahir-khan#reviews-scroll,0.1
Prof. Dr. Zafrullah Khan,QUETTA,"Endocrinologist, General Physician","MBBS, Ph-D (Endocrinology)",0.44230769230769235,0.020400233145521664,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Rahat Medical Complex, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/endocrinologist/prof-dr-zafrullah-khan#reviews-scroll,0.25
Dr. Shair Zaman Kakar,QUETTA,"Endocrinologist, General Physician, Internal Medicine Specialist, Diabetologist","MBBS, FCPS (Medicine), FCPS (Diabetes, Endocrinology &amp; Metabolism), Member American College Of Endocrinology,",0.13461538461538464,0.10996697105109773,0.9850746268656717,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/endocrinologist/quetta/dr-shair-zaman-kakar-14842#reviews-scroll,0.2
Dr. Rahmat Ullah,QUETTA,"Endocrinologist, General Physician, Diabetologist","MBBS, FCPS (Medicine), MRCP-1(UK), Fellowship In Endocrinology, Fellowship In Diabetes,",0.13461538461538464,0.0029143190207888093,0.9999999999999999,0.23404255319148937,0.12222222222222223,"City International Hospital, Zarghon Road, Quetta",https://www.marham.pk/doctors/quetta/endocrinologist/dr-rahmat-ullah#reviews-scroll,0.15
Dr. Muhammad Sadiq Kakar,QUETTA,Nephrologist,"MBBS, FCPS (Nephrology)",0.15384615384615385,0.004080046629104333,0.9999999999999999,0.19148936170212766,0.26666666666666666,"Aria Institute Of Medical And Health Sciences, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/nephrologist/dr-muhammad-sadiq-kakar#reviews-scroll,0.15
Asst. Prof. Dr. Syed Mohkum Ud Din,QUETTA,Nephrologist,"MBBS, FCPS (nephrology)",0.1153846153846154,0.00019428793471925395,0.25373134328358204,0.23404255319148937,0.12222222222222223,"Yaseen Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/nephrologist/dr-syed-mohkum-ud-din#reviews-scroll,0.05
Assoc. Prof. Dr. Syed Liaqat Agha,QUETTA,Nephrologist,MBBS FACS MD(nephrolgy),0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Gillani Hopsital, Satellite Town, Quetta",No Link Available,0.08
Dr. Abdul Malik,QUETTA,Nephrologist,"MBBS, FCPS(neurology) FCPS(medicine)",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Time Pharma Saleem Medical Complex, Quetta City, Quetta",No Link Available,0.07
Dr. Naimat Ullah Tareen,QUETTA,"Urologist, Sexologist","MBBS, FCPS (Urology)",0.17307692307692307,0.12570429376335732,0.9850746268656717,0.23404255319148937,0.12222222222222223,"City International Hospital, Zarghon Road, Quetta",https://www.marham.pk/doctors/quetta/urologist/dr-naimat-ullah-tareen#reviews-scroll,0.1
Dr. Azimullah Asif Goraya,QUETTA,Sexologist,"MBBS, MPH, M.PHIL , PHD(Sexology)",0.826923076923077,0.03361181270643093,0.9253731343283581,0.25531914893617025,0.2111111111111111,"Dr Azimullah Clinic, G-9, Islamabad",https://www.marham.pk/doctors/quetta/sexologist/dr-azimullah-asif-goraya#reviews-scroll,0.3
Asst. Prof. Dr. Ikram Ullah Khan,QUETTA,"Ent Surgeon, Ent Specialist","MBBS, DLO, FCPS",0.17307692307692307,0.027977462599572567,0.9701492537313433,0.23404255319148937,0.12222222222222223,"Al Shafi Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/ent-surgeon/asst-prof-dr-ikram-ullah-khan#reviews-scroll,0.1
Dr. Arfat Jawaid,QUETTA,"Ent Surgeon, Ent Specialist","MBBS, FCPS",0.17307692307692307,0.0021371672819117935,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Fc Hospital, Cantt, Quetta",https://www.marham.pk/doctors/quetta/ent-surgeon/dr-arfat-jawaid#reviews-scroll,0.07
Asst. Prof. Dr. Abdul Bari Kakar,QUETTA,"Eye Surgeon, Eye Specialist","MBBS, MCPS, FCPS, MRCS (UK), FRCS (UK)",0.3076923076923077,0.23003691470759668,0.9701492537313433,0.25531914893617025,0.2,"City International Hospital, Zarghon Road, Quetta",https://www.marham.pk/doctors/quetta/eye-surgeon/asst-prof-dr-abdul-bari-kakar#reviews-scroll,0.07
Asst. Prof. Dr. Saif Ullah Tareen,QUETTA,"Eye Surgeon, Eye Specialist","MBBS, FCPS (Ophthalmology), FCPS (Vitreo Retina)",0.2884615384615385,0.04138333009520109,0.9850746268656717,0.25531914893617025,0.12222222222222223,"Saleem Medical Complex Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/eye-surgeon/asst-prof-dr-saif-ullah-tareen#reviews-scroll,0.1
Dr. Saifullah Nasar,QUETTA,Eye Surgeon,"MBBS, DOMS",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Saleem Medical Complex Hospital, Quetta City, Quetta",No Link Available,0.060000000000000005
Dr. Muhammad Akram Shahwani,QUETTA,"Eye Surgeon, Eye Specialist","MBBS,(karachi) MCPS, DOMS (Lahore)",0.5769230769230769,0.012045851952593745,0.9253731343283581,0.2978723404255319,0.1,"Jilani Hospital, Satellite Town, Quetta",https://www.marham.pk/doctors/quetta/eye-surgeon/dr-muhammad-akram-shahwani#reviews-scroll,0.08
Asst. Prof. Dr. Abdul Samad Panezai,QUETTA,Neuro Surgeon,"MBBS,FCPS (Neuro Surgery)",0.19230769230769235,0.004857198367981349,0.8955223880597015,0.23404255319148937,0.15555555555555556,"Rahat Medical Complex, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/asst-prof-dr-abdul-samad-panezai#reviews-scroll,0.1
Dr. Jahanzeb Kakar,QUETTA,"Neuro Surgeon, Neurologist","MBBS, FRCS(Ireland) FCPS(Neurosurgery)",0.09615384615384616,0.01029726054012046,0.9999999999999999,0.23404255319148937,0.08888888888888889,"Akram Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/dr-jahanzeb-kakar#reviews-scroll,0.2
Asst. Prof. Dr. Alamzeb Khan,QUETTA,"Neuro Surgeon, Neurologist","M.B.B.S, F.C.P.S, (Neuro Surgery) I.T.F(United Kingdom)",0.15384615384615385,0.006800077715173888,0.9552238805970149,0.23404255319148937,0.07777777777777778,"City International Hospital, Zarghon Road, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/asst-prof-dr-alamzeb-khan#reviews-scroll,0.1
Dr. Nasrullah Langove,QUETTA,"Neuro Surgeon, Neurologist","MBBS, FCPS ( Neuro Surgeon )",0.21153846153846156,0.027783174664853316,0.9850746268656717,0.25531914893617025,0.1,"Gillani Hopsital, Satellite Town, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/dr-nasrullah-langove#reviews-scroll,0.1
Dr. Muhammad Shoaib Kibzai,QUETTA,"Neuro Surgeon, Neurologist","MBBS, FCPS ( Neuro Surgeon )",0.1153846153846154,0.004274334563823587,0.9999999999999999,0.12765957446808512,0.2888888888888889,"Sultan Tareen Health Care &amp; Transplant Institute, Zarghun Road, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/dr-muhammad-shoaib-kibzai#reviews-scroll,0.2
Assoc. Prof. Dr. Sarfraz Ahmed,QUETTA,Neuro Surgeon,"MBBS, MS (Neurosurgery)",0.5384615384615384,0.0007771517388770158,0.9999999999999999,0.25531914893617025,0.13333333333333333,"Saleem Medical Complex Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/assoc-prof-dr-sarfraz-ahmed#reviews-scroll,0.08
Asst. Prof. Dr. Mahmood Khan Kibzai,QUETTA,"Neuro Surgeon, Spinal Surgeon"," MBBS , FCPS ( Neuro Surgeon ) ",0.19230769230769235,0.005245774237419856,0.9999999999999999,0.2765957446808511,0.1,"Yaseen Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/asst-prof-dr-mahmood-khan-kibzai#reviews-scroll,0.1
Prof. Dr. Raz Muhammad Kakar,QUETTA,"Neuro Surgeon, Neurologist","MBBS, FCPS",0.1153846153846154,0.00019428793471925395,0.9999999999999999,0.23404255319148937,0.12222222222222223,"Doctors Hospital, Quetta City, Quetta",https://www.marham.pk/doctors/quetta/neuro-surgeon/dr-prof-raz-muhammad-kakar#reviews-scroll,0.05
Asst. Prof. Dr. Tariq Mahmood Irshad,QUETTA,Neuro Surgeon," MBBS , FCPS(General Surgery) ",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Cmh Quetta Hospital, Cantt, Quetta",No Link Available,0.1
Asst. Prof. Dr. Noor Ahmed Mugheri,QUETTA,Neuro Surgeon,"MBBS, B-pharm(karachi), MS(Neuro Surgeory)",0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Saleem Medical Complex Hospital, Quetta City, Quetta",No Link Available,0.05
Dr. Hafiz Muhammad Ahmad Shahzeb,ABBOTTABAD,Dermatologist," MBBS , MCPS Dermatologist ",0.0,0.0013600155430347777,0.9999999999999999,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/dermatologist/abbottabad/dr-hafiz-muhammad-ahmad-shahzeb-26591#reviews-scroll,0.07
Dr. Zahid Hassan,ABBOTTABAD,Neurologist,"MBBS, FCPS (Neurology), Fellowship In Stroke &amp; vascular Neurology",0.07692307692307693,0.01029726054012046,0.9402985074626865,0.25531914893617025,0.15555555555555556,"IDC- ABBOTABAD, ground floor, Abbottabad",https://www.marham.pk/doctors/haripur/neuro-physician/dr-zahid-hassan#reviews-scroll,0.2
Dr. Ibrahim Awan,ABBOTTABAD,"Neonatologist, Neurologist","MBBS, MRCPCH (UK), DCH, Fellow c. Paeds. (WHO)",0.5384615384615384,0.0017485914124732854,0.8507462686567163,0.23404255319148937,0.12222222222222223,No Address Available,https://www.marham.pk/online-consultation/neonatologist/abbottabad/dr-ibrahim-awan-14985#reviews-scroll,0.1
Dr. Atifa Gilani,ABBOTTABAD,Neurologist,"MBBS, FCPS (Neurology), SCE Neurology",0.13461538461538464,0.034777540314746454,0.9850746268656717,0.2978723404255319,0.11111111111111112,"Valley Medical Complex Hospital, Musa Zai Colony, Abbottabad",https://www.marham.pk/doctors/abbottabad/neuro-physician/dr-atifa-gilani#reviews-scroll,0.15
Dr. Ahsan Naveed,ABBOTTABAD,Neurologist,MBBS,0.17307692307692307,0.0,0.9104477611940299,0.23404255319148937,0.12222222222222223,"Ahsan Naveed Clinic, Mandian, Abbottabad",No Link Available,0.1
Asst. Prof. Dr. Shandana Mustafa Jadoon,ABBOTTABAD,Gynecologist,"MBBS, FCPS (Obstetrics &amp; Genecology), Master of Clinical Embryology, fellowship in cosmetic gynaecology",0.3653846153846154,0.06644647367398485,0.9552238805970149,0.23404255319148937,0.17777777777777778,"Al-Syed Hospital, Abbottabad, Abbottabad",https://www.marham.pk/doctors/abbottabad/gynecologist/asst-prof-dr-shandana-mustafa-jadoon#reviews-scroll,0.15
